,leid0_1,leid0_2,leid0_3,leid0_4,leid0_5,leid0_6,leid0_7,leid0_8,leid0_9,leid0_10,leid0_11,leid0_12,leid0_13,leid0_14,leid0_15,leid0_16,leid0_17,leid0_18,leid0_19,leid0_20,leid0_21,leid0_22,leid0_23,leid0_24,leid0_25,leid0_26,leid0_27,leid0_28,leid0_29,leid0_30,leid0_31,leid1_1,leid1_2,leid1_3,leid1_4,leid1_5,leid1_6,leid1_7,leid1_8,leid1_9,leid1_10,leid1_11,leid1_12,leid1_13,leid1_14,leid1_15,leid1_16,leid1_17,leid1_18,leid1_19,leid1_20,leid1_21,leid1_22
AIFM1,0.0001022395271306,6.140653058162662e-05,0.0009469959186462,0.0001136660161381,0.0001766364370418,0.000185734196397,0.0001376617778957,0.0001739786839437,0.0001178229675177,8.21152105279352e-05,0.0001649658031956,0.0001196574054539,7.024873713056343e-05,2.780854566759872e-05,0.0001517975706616,0.0001341207117782,0.0001481982821968,0.0001676078771025,5.050870524009936e-05,2.6729917877023344e-05,0.0003635349747058,9.173231531786696e-05,7.756777817426641e-05,6.477632564701577e-05,5.773796335036824e-05,4.661378313279663e-05,0.0001783717909344,0.0003240049121553,0.0001368948570779,0.0001008078023265,0.0001059173108908,2.9133661691564832e-05,0.000372728252731,9.07974874524417e-05,0.0002282020812239,0.0001926895648873,7.340920637530274e-05,9.672891475326302e-05,0.0002851163215884,0.000134072337662,0.0001827962438856,3.9287435568519646e-05,0.0001183330322276,0.0002903952430775,0.0006409021809318,0.0001284531610572,0.0002999863883301,0.0001333680711567,0.0004439824161047,6.57336927964713e-05,0.0003998880057745,0.0002183688474359,0.0001820500848685
HADHB,0.0025366903355995,0.001562661619229,0.0084708382876918,0.0038246567382693,0.0043844684165068,0.0039696712798939,0.0040943302537845,0.0036890217186196,0.0034266100580158,0.0013832800831429,0.0033080336999396,0.0026458961771664,0.002341032339771,0.0015864679529349,0.0037889222042738,0.0019011035899948,0.002987471585251,0.0033942976501225,0.0019447883820405,0.0012886986100275,0.0036660316436661,0.002604186544954,0.0017590202874636,0.001689257067279,0.0014746358043058,0.0011422884675604,0.0029929615058281,0.0025649667231891,0.0021402457303512,0.0020256367665389,0.0016415680154149,0.0021238371897972,0.0071842577057041,0.0052850567786934,0.0045926128874412,0.0039440297995117,0.0036485205740055,0.0028587573767011,0.0068302687946823,0.0039958008228726,0.004353966620859,0.0036133050091994,0.0037365706464631,0.005928081374234,0.0085883501432892,0.0055174957653114,0.0043534327843193,0.0057227060772591,0.0040912824970403,0.0041303685558222,0.0059049315000891,0.0041718106243387,0.0034338256474698
IMMT,0.0004269137009886,0.0002211923771834,0.002190443998543,0.0007595280927773,0.00108384986205,0.0009205246351297,0.0008596554797062,0.0014985157002413,0.0011003978370379,0.0005040963847064,0.0010820087525836,0.0008426187111826,0.0005769965002959,0.0005310324302857,0.0014867158835841,0.0016441612427167,0.0014148531757044,0.0012646989380843,0.0007123987491443,0.0004324641518278,0.0010603917969389,0.0006326168578038,0.0004775676550844,0.0003138900164709,0.0004089460489549,0.0002593728010211,0.0012066678609162,0.0011911665268011,0.0005438413249168,0.0004445952480066,0.0004588007126157,0.0002055046068678,0.0013015462114892,0.0005757701994963,0.0013236295269217,0.001125408369875,0.0008490198237706,0.0010445608321421,0.0018327163451362,0.0012605642273851,0.0014127461931928,0.0005527476057057,0.0009705957350447,0.0013162058912238,0.0013254802578603,0.0008036668633937,0.0010469211938643,0.0007845682537795,0.0013342037013183,0.0004473558028891,0.0010577096980316,0.0008917057674673,0.0006424114149455
ACAA2,0.0005278900067167,0.0001031185017324,0.0011995519359934,0.0003103791928617,0.0005666419635322,0.0004511129379766,9.544280378671604e-05,0.0005198764113821,0.0001122810835313,4.882825191705339e-05,0.0007246500008211,0.0004657679686785,0.0001939852406801,6.672730821814072e-05,0.0007457285417792,6.576028461718207e-05,0.000156572844619,0.0001769120458895,5.5968850721865725e-05,8.836398626386143e-07,0.0004284994815869,0.0002848795283096,0.000162275686544,0.0001419892760098,0.0001089623046922,6.225659190774865e-05,0.0002780483692624,0.0003135052292086,0.000139729112965,0.0001515453253466,8.15496470289984e-05,0.0001869489756067,0.0007493883942759,0.0004371597662458,0.0009592597245456,0.0002287918434013,0.0004821008413644,8.098291176169165e-05,0.0015625511668473,0.0006912607632352,0.0007167463981168,0.0002881859967222,0.0001869431954017,0.0004622524754399,0.0008310997569703,0.0006207640482952,0.0006722599685511,0.0007137743987513,0.0004730063165551,0.0006265111731255,0.0008832048352458,0.0005564470821322,0.0002918971475418
CYC1,0.0008583506569697,0.0003797512067022,0.003958147257063,0.0012907686674037,0.002095694077393,0.0018615077409157,0.0011977674952429,0.0036188772812209,0.0015418135331774,0.0005374757024608,0.000678717054285,0.000850242884669,0.0011765001553911,0.0009043455358259,0.003247253716487,0.0017346018305079,0.0027763347087436,0.0032633927811131,0.001463298076138,0.0007512877445238,0.0015718388685838,0.0009122374717132,0.0006780830295139,0.0003985788272607,0.0005523743022955,0.0003123728041809,0.0034241640423775,0.0025274872520211,0.0007471903355098,0.0005512870703621,0.0005356339302771,0.0002213371955379,0.003096133511928,0.000977842562654,0.0032962084730785,0.0027306206092943,0.0012037249706221,0.0010649908249215,0.001547384056969,0.0011026098827636,0.0017281073134063,0.0009885620605398,0.0019946944763016,0.0018896431991463,0.002301632811699,0.0014328955259068,0.0020983763257916,0.0014591983029833,0.0025241291624454,0.0006780667037462,0.0029928433346767,0.0017049099226962,0.0011725648971998
UNC45B,2.30025645962342e-05,3.1231702901313253e-06,0.0001344631946183,4.561686054857996e-05,7.31797717651205e-05,5.301567792944911e-05,6.167336259491331e-05,6.154329691894263e-05,2.8247214336519025e-05,6.179378902842166e-06,2.748908810180241e-05,1.7576976460163482e-05,1.4495145814106733e-05,7.129687075276744e-06,7.124921280795622e-05,3.600905396546496e-05,6.180548533685516e-05,4.961393724635858e-05,1.7965131993052174e-05,9.88488499240224e-06,8.045578799213158e-05,2.831368857263904e-05,3.3084216898743775e-05,1.0384844201436522e-05,1.9062297671943093e-05,1.7640216555278105e-05,8.08000633851165e-05,5.050404605523344e-05,1.4104753824830874e-05,9.81626973264829e-06,1.7499012895638374e-05,0.0,4.402276981847565e-05,8.37723249793129e-06,2.7178950982891054e-05,2.49039332780596e-05,6.5901190065094e-06,8.873829004626627e-06,2.806649343462236e-05,1.7093637955051776e-05,1.961685554176628e-05,6.307100269450059e-06,1.495585309679492e-05,5.744467982618475e-05,6.102673002857423e-05,1.890661338668042e-05,3.824346592617961e-05,2.546331367971522e-05,3.461325454376174e-05,7.184504946501153e-06,6.250688102115169e-05,2.2604176791463883e-05,1.8762290888667863e-05
MYL3,0.0034044024097478,0.0012865195432703,0.0090694020772474,0.000116813284771,0.0023617556120355,0.0245235471522861,0.0021541131054482,0.0084880933068538,0.0006027504431289,0.0007423760141541,0.0010278057748229,0.0014273791371877,0.001158353074045,0.0004599570701271,0.0004097962034396,0.0008177638098469,0.0003278183275922,0.0004477592997163,0.0051618335646773,0.0002696008619369,0.0015087909104106,0.0024132044951899,0.0011195053457005,0.0009995221303856,0.0003991534845255,0.0005431967164273,0.0005928056488956,0.0010111094596304,0.0018930724039143,0.0003156675200393,0.0007243609383255,0.0402079904594549,0.121637942529199,0.087738794560187,0.1045988271848141,0.1090235670769016,0.0654266183193452,0.0679237527349142,0.1013754663978996,0.0840971990295949,0.0815253703780557,0.081161530445989,0.0867229149116338,0.1191681437255083,0.1416434444798607,0.10159074016038,0.1261882264137653,0.1086862390584938,0.1000179895378511,0.0859955821111357,0.0779191563744942,0.1101735310850205,0.0540601975691452
GCDH,0.0,0.0,1.7001707940458377e-05,3.082467599333333e-05,2.740918155610241e-05,2.650714589765644e-05,0.0,3.137152985691339e-05,0.0,0.0,4.270375156359732e-05,2.1949354290365684e-05,1.801014451046723e-05,0.0,2.934377629181468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.427279775391207e-06,0.0,0.0,0.0,1.5130316400749372e-05,0.0,0.0,0.0,0.0,0.0,4.161516866240279e-05,0.0,4.104759389224169e-05,0.0,2.538889861209405e-06,0.0,7.994909426515401e-05,4.9196840714577146e-05,3.564067249447559e-05,0.0,0.0,1.0938429325543111e-05,1.8603460256022206e-05,1.7106413150515934e-05,1.2367983290052253e-05,2.115734443026013e-05,0.0,2.892994078078812e-05,2.323707616247324e-05,0.0,1.1602607536138253e-05
OBSCN,0.0001250496479618,5.966446990750282e-05,0.0005556920005683,0.00021929947555,0.0003006281076826,0.0002797535981178,0.0002575554151028,0.0003063055611449,0.0002002974617657,5.512433692686922e-05,0.0001859209743366,0.0001696976837936,0.0001114631783606,0.0001151768964946,0.0003273032952213,0.0002094316591368,0.0002478198529286,0.0002713757833399,0.0001493680725514,7.89945724884887e-05,0.0003283530585515,0.0001773433699747,0.0001946546191792,0.0001024173907355,0.0001204244887762,0.0001345713680906,0.000338185392794,0.0002824922348189,0.0001618464870389,0.0001235436974083,0.0001446919511125,6.772517847959018e-05,0.0004096459976961,0.000201311620129,0.0002731091185359,0.000265676594205,0.0001673672409547,0.000194970336491,0.0003263839178548,0.0002366166886793,0.000256059423331,0.0001554919200853,0.0002414186663209,0.0003624143686149,0.0003899135258644,0.0003182227599449,0.0002968659362678,0.0003447431613908,0.0003370326180444,0.0002285936305876,0.0004369336013171,0.0002276562996381,0.0001768839561002
PYGM,0.0042111825216109,0.0018472897375557,0.0279676824591717,0.0115600273032046,0.0141721800287662,0.01343573154903,0.0165372822344881,0.0039495445002982,0.0023325763156359,0.0017165834495366,0.0008793807042134,0.0007428016244305,0.0005262135306737,0.0008919971212252,0.0012803003039039,0.0035773982179204,0.0014444585205121,0.0014063708354205,0.000725078491525,0.0009594789148626,0.0231048471642786,0.0010276940453141,0.0015560882882791,0.0004811328825366,0.0006830398191772,0.000453102617286,0.001530920878995,0.0012500230400815,0.0006626870626371,0.0005955406303682,0.0005556113901248,0.0035393147260423,0.0120773255834609,0.0036898120016935,0.0037110939596493,0.0007052065860958,0.0015365200642811,0.0015534727433851,0.0013832037361381,0.0008588120384351,0.0005939655822324,0.0006032818650932,0.0008525743586476,0.008586317975204,0.0137965253914262,0.0006382180080832,0.0005844787180893,0.0003874499293398,0.0008069277380532,0.0002954113424067,0.0009302285064775,0.0007328227839041,0.0007934808854159
FAM162A,2.68780005825317e-05,6.358987356782008e-05,0.000704899937514,0.0002423860706119,0.0002758265746857,0.0002633081543568,0.0001780926809236,0.0003350760177162,0.00032456142616,5.034430511357195e-05,0.0003158744477489,0.0002734743173656,0.0001935060126961,0.0001705954569957,0.0002822649437886,0.0002736492699626,0.000284324252664,0.0002686115899877,0.0001703450152644,9.44127348483562e-05,0.0002453138661698,0.0001917815948715,0.0001588684979151,8.620916868112908e-05,0.0001086114404741,5.725836272217144e-05,0.0002074481196433,0.0002551900882765,0.0001468153613788,6.841863293806158e-05,0.0001165123033043,8.167880616675256e-05,0.000334367134619,0.0001818308019275,0.0003174983277264,0.0002161202731932,0.0002545506379517,0.0003159431244527,0.0006183487974943,0.0002663644432045,0.0002754714586536,0.000179941012623,0.0004054778639721,0.0002646505512734,0.0003827293701756,0.0002280070530272,0.0001512665108289,0.0002287012839071,0.000282438704181,0.0001446503517226,0.0003447190452155,0.000125909395092,0.0001043321000847
HSPB3,1.0047458058247002e-05,0.0,0.0006751172804704,0.0001336644098095,0.0002155810944804,0.0001933172114286,0.0001908089061392,0.0001442372318015,0.0,0.0,0.0,0.0,0.0,0.0001560245042517,0.0,0.0,0.0,0.0,0.0,6.279805880761537e-05,0.0004070131933049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.363930306184851e-05,0.0003580839059135,0.0001044418277081,0.0,0.0,0.0001529709741923,0.0,0.0003100306296813,0.0,0.0,0.0,0.0,0.0003148481285839,0.0006262734197454,3.959279952657291e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MACROH2A1,7.956257285298209e-05,0.0,0.0001100168921353,8.994745106666867e-05,0.0001850566811656,0.0001810909019925,0.0001624785677206,0.0001175262385919,7.358389292632896e-05,4.073942198254551e-05,9.042906259674589e-05,8.949439258383001e-05,2.5308557538578533e-05,5.264584783970298e-05,0.0001050172333233,9.210792210765502e-05,0.000137054308461,0.0001931753930097,8.324587255579745e-05,6.136290171768653e-05,0.000142488672853,0.0001042949132554,0.0001112633465865,3.0692181331281855e-05,7.923633301104463e-05,4.387682211017612e-05,0.0001998553722617,0.0001293236727428,0.0001140595989861,0.0001055902561857,7.515050939056918e-05,5.116319617930792e-05,0.0001815136678029,9.377243459177717e-05,0.0001276947729355,0.0001030080832822,8.252394412965473e-05,8.628559867468459e-05,0.0001511785714798,9.781079320310338e-05,0.0001049840639262,6.639286502129438e-05,0.0001318511312709,0.000197652852027,0.0001385140365817,0.0001671930766252,0.0001675539437781,0.0001448559776649,0.0001922725858933,7.323519615233347e-05,9.849195016387198e-05,8.800132683272812e-05,0.0001315161205961
PRKAR2A,5.1537413713316e-05,2.286216932609052e-05,0.0004940675298537,7.653187020093903e-05,0.000113243984745,0.0001932343007246,0.0001558638049632,0.0001005361300421,4.518305591983731e-05,1.3199512834640477e-05,3.7208600537525856e-05,2.626991129757852e-05,1.302913915895656e-05,1.3555615936299307e-05,5.783256806369542e-05,6.497401798850296e-05,2.43216376764032e-05,4.071319518399717e-05,4.9998778354000926e-05,9.51888713001197e-06,0.0002848349443232,1.589708189630325e-05,1.3458507974270915e-05,3.5408717977108147e-06,1.4375374948477598e-05,3.118713301753252e-05,6.251673154155174e-05,4.771554803232166e-05,6.206313393143595e-06,5.680117968178924e-06,0.0,6.332936474653975e-05,0.0002434348509398,8.193057751608019e-05,7.089773730176933e-05,3.185118604851853e-05,4.936726626577224e-05,6.267857862485578e-05,7.065688947169275e-05,2.721053613038938e-05,4.598488335712081e-05,1.696664728743367e-05,1.946166427286281e-05,0.0001770880908891,0.0003056784114731,8.177808273470474e-05,5.68180081761857e-05,7.199926339517419e-05,4.519785944268416e-05,2.7405314885462464e-05,6.646729441173527e-05,2.4230847473207323e-05,4.06453273286147e-05
YWHAE,3.604366929147192e-05,2.1990535373307103e-05,0.0008442997755431,0.0001151607284905,0.000171359587514,0.0002772769647385,0.0003410321691379,5.229275191430834e-05,2.674709450720505e-05,2.6944358773122293e-05,0.0,2.087865607165044e-05,0.0,4.750331903401626e-06,1.8743715238010447e-05,0.0,0.0,0.0,0.0,1.2883377842749715e-06,0.000741438795674,5.117888434115546e-06,3.282961490330446e-05,9.562786025012149e-06,0.0,3.679044870159273e-06,2.806608971050268e-05,4.680326569075217e-05,1.6079061991685473e-05,0.0,1.6086785063045718e-05,6.0062190175705054e-05,0.0005042728420147,0.0001362340580713,0.0001191104305056,1.591762591608253e-05,5.334146028724293e-06,0.0,3.290940766805655e-05,0.0,0.0,0.0,1.3048469103256058e-05,0.0003611391890242,0.0007788667347537,2.8287887076161203e-05,0.0,0.0,1.4564332682305962e-05,3.2219989491160765e-05,1.2605770813227209e-05,0.0,1.7556244090282667e-05
SPEG,8.402352099802483e-06,2.2100639841663823e-06,6.763859317962419e-05,2.2395042429610984e-05,3.6904690486412544e-05,3.117657139123166e-05,2.425749459664917e-05,4.2858605966522994e-05,1.645142956854084e-05,7.200072338340072e-06,1.975161465884956e-05,1.754545853262438e-05,7.797254498674388e-06,9.313350989198762e-06,4.451866328838693e-05,3.047572738161835e-05,3.0253148273640605e-05,3.181679705866703e-05,1.18830860622273e-05,6.366979951419839e-06,3.903504548735863e-05,1.3090615049729993e-05,1.4206581970448868e-05,5.933635417521886e-06,1.1920134660846492e-05,9.117231867639624e-06,4.149807259197018e-05,3.002380220004537e-05,1.4082391763201352e-05,8.711786113747489e-06,9.110603990079475e-06,3.7059745796678575e-06,4.3198574718194187e-05,1.1089611757310836e-05,2.864284999798215e-05,2.5398595000152724e-05,1.3674524219419933e-05,1.5539683785521807e-05,3.710487176447193e-05,2.4259429388544604e-05,2.6155028511818e-05,6.528485808313568e-06,2.053182622831466e-05,4.170551246932941e-05,4.050237929175083e-05,1.6149188908501642e-05,2.321883417366936e-05,1.7268716371623478e-05,3.497385412700103e-05,8.022129265738212e-06,3.300230497948571e-05,1.397317332882719e-05,1.577542992639602e-05
ACOT1,0.002053871138933,0.0006094718379104,0.0052691106513309,0.001075051144863,0.0035904419333825,0.001130672225958,0.000256978707224,0.0022346956690113,0.0002849550918877,0.0002511820228612,0.0023799213235743,0.0020248110733167,0.000247472115212,0.0,0.0019989857466546,0.000362839143802,0.0007415625407685,0.0006956455927358,0.0,0.0,0.0013815952129569,0.0011176810712019,0.0001348028001005,0.0004632494251828,0.0004292825293022,0.0002526734641911,0.0028530791128182,0.0015129318049041,0.0009977793552943,0.0010970233636076,0.0004615923509369,0.0008253426775227,0.0015405255021669,0.0005758748647806,0.0028383925628548,0.0007709812994744,0.0014887443761609,0.0,0.0057311715572206,0.0021419322015565,0.0019042153082776,0.0003890017695264,0.0002177496863597,0.0015909571625775,0.0040555680489396,0.0025868293481344,0.0030700374413722,0.0030866964064868,0.0039140657484775,0.002888041632804,0.0039340447738044,0.00322325645381,0.0024309188800427
SYNPO2L,0.0002163751690684,7.839933672205927e-05,0.0010152214357542,0.0003524103172354,0.0004343356456087,0.0004213443190388,0.0004393354282743,0.0004900157755544,0.0003365327089379,0.0001835694070724,0.0003596866391123,0.0002749810037153,0.0001929817578162,0.0001895182663669,0.0005572923036373,0.0004257003530049,0.0003920017814752,0.0004827787914874,0.0002628499133888,0.0001455043057702,0.0006512063284096,0.0003332014079844,0.0003288140519747,0.0001872656261632,0.0002230506404819,0.0001969261858797,0.0006878128059091,0.0006697162630553,0.0002661726843445,0.0002727748730263,0.0002600529540822,0.0001035085523532,0.0006101328361855,0.0003590570044832,0.0004288953921459,0.0004373646519914,0.0003273333767115,0.0003728777493413,0.0005318887677881,0.0003436083100119,0.0003856104956442,0.0003354470968913,0.00037986921245,0.0008407992723238,0.0009554704115161,0.0006708601828618,0.0005932233876418,0.0007655407174972,0.0005559035880883,0.0004872676530937,0.000958212353186,0.0004927427560236,0.000353224631726
ETFA,6.115789456855738e-05,3.283226527461909e-05,0.0007286416138202,0.0001872378039666,0.0004049762861364,0.0003842326846433,0.0001100513653131,0.0004002801696765,3.9766523244211615e-05,5.333328044107088e-06,0.000341747642452,0.0001516492062203,5.608169198553669e-05,0.0,0.0005700715378401,9.840940067990382e-05,6.740389606767636e-05,0.0001765793551375,4.97765412401029e-06,0.0,0.0001219677372366,0.000120573448027,8.738873798428734e-05,2.3132936069208103e-05,4.0652024556155953e-05,4.573057020072295e-06,0.0001394045937886,0.0002086095750521,0.0001011204291656,7.827126648231539e-05,5.464112191117814e-05,4.283576708768261e-05,0.0003874478768543,0.0001766713612191,0.000706100205719,0.0001433297772245,0.0001775975749899,2.568080592036662e-05,0.0009980477210141,0.0003103710288479,0.000466926324096,6.003481691820469e-05,7.764884662608548e-05,0.0003995139452155,0.0007280384307684,0.0002634504740386,0.0005440652631665,0.0003527412026595,0.0004087534362383,0.000147684753788,0.000615420167469,0.0003226884037135,0.0001294576895863
FYCO1,0.0,0.0,4.152432276019631e-07,1.3846850474956925e-07,0.0,3.711243022788791e-07,0.0,2.523856087912415e-07,1.0928911387502289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7310004748673985e-07,0.0,5.19105446615007e-07,0.0,2.3319043309530065e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3140733564772232e-06,7.7623395835838e-08,4.197713037727398e-07,2.1195903580309334e-07,1.659373263453154e-07,2.2592932953274165e-07,3.7542044054833474e-07,2.564033186436336e-07,1.4479964401168093e-07,4.732106459213616e-07,3.341168934622421e-07,9.97998876949965e-07,9.277471692742218e-07,2.6865215663297464e-07,2.436975480134084e-07,4.680410670397882e-07,1.1367652244288713e-07,0.0,6.400579464500688e-07,0.0,0.0
ACADM,0.0007478180701513,0.0002589809795906,0.0019220561430879,0.0006687323690104,0.0014167822765236,0.0010253826839772,0.0002660806794598,0.0009223268854926,0.0001575736235786,0.0002037950419638,0.0012645271109327,0.0010211443125253,0.0003321898620472,0.0001238422188042,0.0015438096675145,0.0001418634906965,0.0004798488993411,0.0005363743258638,9.099966887305091e-05,2.077965826003206e-05,0.0010745041746363,0.000845043438627,0.0003434371374158,0.0005203005105495,0.000449238786836,0.0002934683644192,0.0011321975472139,0.0010891877791297,0.0007782468114104,0.0005166432291731,0.0004909907128068,0.0002734723688284,0.0017088225822285,0.0006819770027081,0.001609112862813,0.0005504935994445,0.0007505667386209,0.0002223691248139,0.0027931479064209,0.0012025029301083,0.0011942133904454,0.0003323077345281,0.0004524612104707,0.0011821830362331,0.0016373856742,0.0009996814969112,0.0014844796641141,0.0013035963846105,0.0017134196673971,0.0010283518466953,0.0014708966926113,0.001281135196206,0.0011915336750501
LMNA,0.0002878806018045,1.9330616009442657e-05,0.0008858138399975,0.0005598496934634,0.0005647614398167,0.000657996998535,0.000537731058296,0.0004680187496,0.0003900608810528,0.0001175354443129,0.0003729581839016,0.0004123450516039,0.0002502278251133,0.0002909431511699,0.0005882993598637,0.0005629814056713,0.0005586071716797,0.0005849107981059,0.000359333924395,0.0002099916637142,0.0006187264393234,0.0006004303217013,0.0004058528448301,0.0002199103426668,0.0002869773024999,0.0002916475608201,0.0008011003400532,0.0006218187676886,0.0004474595121439,0.00036658296288,0.0002848078777148,0.0001594396304016,0.0010563769390136,0.000574901530281,0.0007724975748518,0.0006891248372209,0.0004093466449505,0.0003961809868414,0.0008553155151582,0.0005702124801989,0.0006283304020934,0.0003801131102077,0.0006344236186988,0.0011741067426064,0.0011567758747207,0.000836239050844,0.0009651483580196,0.0007868815830612,0.0011352761628164,0.0005399083903902,0.0009832607617812,0.0006474106552956,0.0004840638599464
NDUFV1,0.0005443582899932,0.0002716376507063,0.0015546266149533,0.0005091363001507,0.0008939740080921,0.0005608663171332,0.0007773604478923,0.0011540966520607,0.0008263750131639,0.0002137086450796,0.0005962877074609,0.0006096446282831,0.0005537139125957,0.0005408913278794,0.0011491078248364,0.0007002910491654,0.0010032958707042,0.0009447522889641,0.0004814101802994,0.0002753843662003,0.0004164774055372,0.0004545966003312,0.0002133816519961,0.000286467279894,0.0001395899426966,0.0001626601180891,0.0007566162911033,0.0004592683557881,0.0002450250111209,0.0002082648904396,0.000298974414698,0.00030131015443,0.0011207047150605,0.0005411334442586,0.0008112435606449,0.0007180261035714,0.0006493934251808,0.0005560749602455,0.0011319249469963,0.0007973592429086,0.0007230334173596,0.0005857487310741,0.0007044421221973,0.0010406124546998,0.0011878687382074,0.0005268773045084,0.0006894995201704,0.000553843194434,0.0005957167916278,0.0003006843882739,0.0006681129923721,0.0004744005431567,0.0004176590445965
MYH1,0.0051664823859245,0.0030040048922977,0.0099806868685902,0.0038723777131103,0.0059860385066447,0.0038702432173997,0.004445248398939,0.0054460001309977,0.0044630398505525,0.0307596589679175,0.0033435775412175,0.0061667254813585,0.0040101183041964,0.0030897288292486,0.0054306157906658,0.004537867880737,0.0060672314128812,0.0067769664493049,0.003554879937005,0.0294041296572024,0.0059178591265936,0.0043328514310319,0.0045408869054684,0.0112339294332321,0.0072042900376008,0.0402943541463248,0.0118652624154942,0.007966505263272,0.0082291764566076,0.0043905766138425,0.0251676358325363,1.5800107295877086e-05,0.0003364832969961,9.436627475283647e-05,0.0001148424276444,0.0002030772648034,9.29264991943513e-05,0.0001434817732723,0.0002773166905042,0.0001254023265358,6.862076913190106e-05,0.0001090561237944,0.000126567723238,0.005196901466379,0.0001399441570483,0.0001074600619258,6.89337766702728e-05,0.0002432374188133,0.0047923067047746,7.374904275502392e-05,0.0081440366758733,0.0001160102449038,0.0035171947067488
JPH1,2.9201152966639308e-05,7.95495227737352e-06,0.0002488999287751,6.796655970620289e-05,0.0001178067656048,0.0001030107700193,8.806629246922436e-05,6.818810571346965e-05,3.614150573663913e-05,1.16029570511293e-05,2.693639208523739e-05,2.6777546095206403e-05,1.3526932428886354e-05,1.5052936016515624e-05,4.341982740830553e-05,7.939635085668685e-05,3.919760425954365e-05,5.961044769838142e-05,2.598608592140224e-05,1.810631622482456e-05,0.0001315510059537,2.7472245720387475e-05,2.06063819972349e-05,1.4948312243741969e-05,1.1700647578609388e-05,1.040047325258406e-05,7.364260951028012e-05,5.503988708229311e-05,1.977386398332532e-05,1.6241998784782374e-05,2.545213679271457e-05,5.281190392975314e-06,0.0001655647258216,2.8894835371120424e-05,3.3135428698781444e-05,2.327988485889941e-05,2.297553051243751e-05,2.272408869569081e-05,5.116289354158856e-05,3.988300980793304e-05,3.846412522802244e-05,8.879886140943355e-06,3.73737735593096e-05,0.0001599541203088,0.0001448211673427,6.4415102866007856e-06,1.0774919659700257e-05,4.324879286853233e-06,5.145880925554536e-05,6.699183185946841e-06,4.63310135375995e-05,1.6935569963846756e-05,1.6838826552728748e-05
MYBPC1,0.0072326626153082,0.004384407538442,0.0235579462923328,0.010765971000447,0.0127198116537858,0.0118105226621351,0.0119809094657432,0.0145210542848322,0.0093527172013199,0.0032901383116544,0.0086858533159697,0.0068794993574565,0.0061316331102019,0.0054987726819361,0.013178898055385,0.0110061686337277,0.0108443135216145,0.0116298345148828,0.0075994117174135,0.003770957748611,0.0149903548895722,0.0091235119481952,0.0096618427013757,0.0063105557733386,0.0070320358320848,0.0056871056772651,0.017642153752518,0.0154951565271427,0.00835036244977,0.008306332969252,0.0073986770844825,0.0042886244125945,0.0165858546363685,0.0087886521102787,0.0132396076377901,0.0114784727747495,0.0071410938028971,0.0086067446317266,0.0150587365703034,0.0099474095765729,0.011322642650155,0.0065552788704247,0.0110130692723855,0.0149099039080445,0.0199197000573601,0.0114988139192517,0.0136744137038119,0.0126078480609972,0.0158346282272048,0.0088856466776464,0.0166555563632155,0.0118916369057194,0.010726126497051
